#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SAG	CNGB1	9606.ENSP00000386444	9606.ENSP00000251102	0	0	0	0	0.079	0	0	0.429	0.452
SAG	GNAT2	9606.ENSP00000386444	9606.ENSP00000251337	0	0	0	0	0.116	0	0	0.449	0.493
SAG	GUCY2D	9606.ENSP00000386444	9606.ENSP00000254854	0	0	0	0	0.124	0	0	0.441	0.489
SAG	PDE6A	9606.ENSP00000386444	9606.ENSP00000255266	0	0	0	0	0.236	0.045	0	0.388	0.515
SAG	SLC24A1	9606.ENSP00000386444	9606.ENSP00000261892	0	0	0	0	0	0	0	0.455	0.455
SAG	RPE65	9606.ENSP00000386444	9606.ENSP00000262340	0	0	0	0	0.061	0	0	0.661	0.669
SAG	GRK7	9606.ENSP00000386444	9606.ENSP00000264952	0	0	0	0	0.055	0.045	0	0.956	0.957
SAG	PDE6H	9606.ENSP00000386444	9606.ENSP00000266395	0	0	0	0	0.146	0	0	0.429	0.492
SAG	RLBP1	9606.ENSP00000386444	9606.ENSP00000268125	0	0	0	0	0.058	0	0	0.460	0.470
SAG	ROM1	9606.ENSP00000386444	9606.ENSP00000278833	0	0	0	0	0.228	0	0	0.645	0.714
SAG	RHO	9606.ENSP00000386444	9606.ENSP00000296271	0	0	0	0	0.291	0.564	0.900	0.999	0.999
SAG	CNGB3	9606.ENSP00000386444	9606.ENSP00000316605	0	0	0	0	0.077	0	0	0.396	0.419
SAG	IFT88	9606.ENSP00000386444	9606.ENSP00000323580	0	0	0	0	0.054	0	0	0.448	0.455
SAG	RGS9BP	9606.ENSP00000386444	9606.ENSP00000334134	0	0	0	0	0.067	0	0	0.673	0.682
SAG	GRK1	9606.ENSP00000386444	9606.ENSP00000334876	0	0	0	0	0.056	0.045	0.500	0.974	0.987
SAG	GUCA1A-2	9606.ENSP00000386444	9606.ENSP00000362049	0	0	0	0	0.192	0	0	0.540	0.612
SAG	KIF3B	9606.ENSP00000386444	9606.ENSP00000364864	0	0	0	0	0	0	0	0.469	0.469
SAG	CNGA1	9606.ENSP00000386444	9606.ENSP00000384264	0	0	0	0	0.086	0	0	0.406	0.434
SAG	OPN1MW	9606.ENSP00000386444	9606.ENSP00000472316	0	0	0	0	0.100	0.126	0	0.302	0.403
SAG	NRL	9606.ENSP00000386444	9606.ENSP00000454062	0	0	0	0	0.152	0	0	0.397	0.467
SAG	PDE6B	9606.ENSP00000386444	9606.ENSP00000420295	0	0	0	0	0.061	0.045	0	0.466	0.479
SAG	RPGR	9606.ENSP00000386444	9606.ENSP00000495537	0	0	0	0	0	0	0	0.529	0.529
SAG	RBP3	9606.ENSP00000386444	9606.ENSP00000463151	0	0	0	0	0.148	0	0	0.781	0.805
SAMD11	ZNF408	9606.ENSP00000342313	9606.ENSP00000309606	0	0	0	0	0	0.063	0	0.396	0.410
SAMD11	NR2E3	9606.ENSP00000342313	9606.ENSP00000482504	0	0	0	0	0	0.051	0	0.403	0.409
SEMA4A	IMPG2	9606.ENSP00000357265	9606.ENSP00000193391	0	0	0	0	0	0	0	0.706	0.706
SEMA4A	CRX	9606.ENSP00000357265	9606.ENSP00000221996	0	0	0	0	0	0	0	0.696	0.696
SEMA4A	TULP1	9606.ENSP00000357265	9606.ENSP00000229771	0	0	0	0	0	0	0	0.670	0.670
SEMA4A	GUCA1B	9606.ENSP00000357265	9606.ENSP00000230361	0	0	0	0	0	0	0	0.686	0.686
SEMA4A	PRPH2	9606.ENSP00000357265	9606.ENSP00000230381	0	0	0	0	0	0	0	0.693	0.693
SEMA4A	GNAT1	9606.ENSP00000357265	9606.ENSP00000232461	0	0	0	0	0	0	0	0.530	0.530
SEMA4A	CNGB1	9606.ENSP00000357265	9606.ENSP00000251102	0	0	0	0	0	0	0	0.622	0.622
SEMA4A	GNAT2	9606.ENSP00000357265	9606.ENSP00000251337	0	0	0	0	0	0	0	0.537	0.537
SEMA4A	GUCY2D	9606.ENSP00000357265	9606.ENSP00000254854	0	0	0	0	0.062	0.091	0	0.705	0.726
SEMA4A	PDE6A	9606.ENSP00000357265	9606.ENSP00000255266	0	0	0	0	0	0	0	0.627	0.627
SEMA4A	RPE65	9606.ENSP00000357265	9606.ENSP00000262340	0	0	0	0	0	0	0	0.611	0.611
SEMA4A	PITPNM3	9606.ENSP00000357265	9606.ENSP00000262483	0	0	0	0	0	0	0	0.767	0.767
SEMA4A	ROM1	9606.ENSP00000357265	9606.ENSP00000278833	0	0	0	0	0	0	0	0.461	0.461
SEMA4A	C8orf37	9606.ENSP00000357265	9606.ENSP00000286688	0	0	0	0	0	0	0	0.587	0.587
SEMA4A	MERTK	9606.ENSP00000357265	9606.ENSP00000295408	0	0	0	0	0	0.054	0	0.534	0.540
SEMA4A	RP9	9606.ENSP00000357265	9606.ENSP00000297157	0	0	0	0	0	0	0	0.676	0.676
SEMA4A	CA4	9606.ENSP00000357265	9606.ENSP00000300900	0	0	0	0	0.059	0	0	0.596	0.603
SEMA4A	PRPF3	9606.ENSP00000357265	9606.ENSP00000315379	0	0	0	0	0	0	0	0.787	0.787
SEMA4A	SNRNP200	9606.ENSP00000357265	9606.ENSP00000317123	0	0	0	0	0	0	0	0.641	0.641
SEMA4A	ZNF513	9606.ENSP00000357265	9606.ENSP00000318373	0	0	0	0	0.062	0.045	0	0.712	0.719
SEMA4A	PRPF31	9606.ENSP00000357265	9606.ENSP00000324122	0	0	0	0	0	0	0	0.659	0.659
SEMA4A	PDE6G	9606.ENSP00000357265	9606.ENSP00000328412	0	0	0	0	0.063	0	0	0.652	0.659
SEMA4A	PCARE	9606.ENSP00000357265	9606.ENSP00000332809	0	0	0	0	0	0	0	0.688	0.688
SEMA4A	FSCN2	9606.ENSP00000357265	9606.ENSP00000334665	0	0	0	0	0.042	0	0	0.712	0.712
SEMA4A	CERKL	9606.ENSP00000357265	9606.ENSP00000341159	0	0	0	0	0	0	0	0.747	0.747
SEMA4A	KLHL7	9606.ENSP00000357265	9606.ENSP00000343273	0	0	0	0	0	0	0	0.660	0.660
SEMA4A	IMPDH1	9606.ENSP00000357265	9606.ENSP00000345096	0	0	0	0	0.053	0	0	0.652	0.656
SEMA4A	DHDDS	9606.ENSP00000357265	9606.ENSP00000353104	0	0	0	0	0	0	0	0.400	0.400
SEMA4A	TOPORS	9606.ENSP00000357265	9606.ENSP00000353735	0	0	0	0	0	0	0	0.662	0.662
SEMA4A	FAM161A	9606.ENSP00000357265	9606.ENSP00000385158	0	0	0	0	0	0	0	0.417	0.416
SEMA4A	SPATA7	9606.ENSP00000357265	9606.ENSP00000377176	0	0	0	0	0	0	0	0.446	0.446
SEMA4A	PDE6B	9606.ENSP00000357265	9606.ENSP00000420295	0	0	0	0	0	0	0	0.489	0.489
SEMA4A	NRL	9606.ENSP00000357265	9606.ENSP00000454062	0	0	0	0	0	0	0	0.587	0.587
SEMA4A	CNGA1	9606.ENSP00000357265	9606.ENSP00000384264	0	0	0	0	0	0	0	0.593	0.593
SEMA4A	TTC8	9606.ENSP00000357265	9606.ENSP00000482306	0	0	0	0	0	0.048	0	0.593	0.595
SEMA4A	NR2E3	9606.ENSP00000357265	9606.ENSP00000482504	0	0	0	0	0	0	0	0.596	0.596
SEMA4A	PROM1	9606.ENSP00000357265	9606.ENSP00000426809	0	0	0	0	0	0	0	0.627	0.627
SEMA4A	IDH3B	9606.ENSP00000357265	9606.ENSP00000482773	0	0	0	0	0	0	0	0.640	0.640
SEMA4A	RPGRIP1	9606.ENSP00000357265	9606.ENSP00000382895	0	0	0	0	0.044	0	0	0.640	0.641
SEMA4A	BEST1	9606.ENSP00000357265	9606.ENSP00000399709	0	0	0	0	0.067	0	0	0.637	0.646
SEMA4A	PRPF8	9606.ENSP00000357265	9606.ENSP00000460348	0	0	0	0	0.049	0	0	0.653	0.655
SEMA4A	RPGR	9606.ENSP00000357265	9606.ENSP00000495537	0	0	0	0	0	0	0	0.663	0.663
SEMA4A	EYS	9606.ENSP00000357265	9606.ENSP00000359655	0	0	0	0	0	0	0	0.666	0.666
SEMA4A	CDHR1	9606.ENSP00000357265	9606.ENSP00000485478	0	0	0	0	0	0	0	0.667	0.667
SEMA4A	RDH12	9606.ENSP00000357265	9606.ENSP00000449079	0	0	0	0	0.047	0	0	0.667	0.669
SEMA4A	PRCD	9606.ENSP00000357265	9606.ENSP00000467661	0	0	0	0	0	0	0	0.691	0.691
SEMA4A	RAX2	9606.ENSP00000357265	9606.ENSP00000450456	0	0	0	0	0	0	0	0.692	0.692
SEMA4A	ABCA4	9606.ENSP00000357265	9606.ENSP00000359245	0	0	0	0	0	0.045	0	0.731	0.732
SEMA4A	AIPL1	9606.ENSP00000357265	9606.ENSP00000370521	0	0	0	0	0	0	0	0.774	0.774
SFTA3	CRX	9606.ENSP00000428331	9606.ENSP00000221996	0	0	0	0	0	0	0	0.446	0.446
SFTA3	TULP1	9606.ENSP00000428331	9606.ENSP00000229771	0	0	0	0	0	0	0	0.447	0.447
SFTA3	PRPH2	9606.ENSP00000428331	9606.ENSP00000230381	0	0	0	0	0	0	0	0.507	0.507
SFTA3	GUCY2D	9606.ENSP00000428331	9606.ENSP00000254854	0	0	0	0	0	0	0	0.506	0.506
SFTA3	RPE65	9606.ENSP00000428331	9606.ENSP00000262340	0	0	0	0	0	0	0	0.506	0.506
SFTA3	RHO	9606.ENSP00000428331	9606.ENSP00000296271	0	0	0	0	0	0	0	0.420	0.420
SFTA3	USH2A	9606.ENSP00000428331	9606.ENSP00000305941	0	0	0	0	0	0	0	0.506	0.506
SFTA3	CNGB3	9606.ENSP00000428331	9606.ENSP00000316605	0	0	0	0	0	0	0	0.400	0.400
SFTA3	PRPF31	9606.ENSP00000428331	9606.ENSP00000324122	0	0	0	0	0	0	0	0.479	0.479
SFTA3	CERKL	9606.ENSP00000428331	9606.ENSP00000341159	0	0	0	0	0	0	0	0.447	0.447
SFTA3	ABCA4	9606.ENSP00000428331	9606.ENSP00000359245	0	0	0	0	0	0	0	0.570	0.570
SFTA3	EYS	9606.ENSP00000428331	9606.ENSP00000359655	0	0	0	0	0	0	0	0.570	0.570
SFTA3	AIPL1	9606.ENSP00000428331	9606.ENSP00000370521	0	0	0	0	0	0	0	0.445	0.445
SFTA3	RPGRIP1	9606.ENSP00000428331	9606.ENSP00000382895	0	0	0	0	0	0	0	0.477	0.477
SFTA3	FAM161A	9606.ENSP00000428331	9606.ENSP00000385158	0	0	0	0	0	0	0	0.444	0.444
SFTA3	BEST1	9606.ENSP00000428331	9606.ENSP00000399709	0	0	0	0	0	0	0	0.406	0.406
SFTA3	RDH12	9606.ENSP00000428331	9606.ENSP00000449079	0	0	0	0	0	0	0	0.420	0.420
SFTA3	CEP290	9606.ENSP00000428331	9606.ENSP00000448012	0	0	0	0	0	0	0	0.433	0.433
SFTA3	RPGR	9606.ENSP00000428331	9606.ENSP00000495537	0	0	0	0	0	0	0	0.584	0.584
SLC24A1	GUCA1A	9606.ENSP00000261892	9606.ENSP00000053469	0	0	0	0	0	0.045	0	0.512	0.514
SLC24A1	RCVRN	9606.ENSP00000261892	9606.ENSP00000226193	0	0	0	0	0.063	0.045	0	0.625	0.635
SLC24A1	GUCA1B	9606.ENSP00000261892	9606.ENSP00000230361	0	0	0	0	0.087	0.045	0	0.448	0.477
SLC24A1	GNAT1	9606.ENSP00000261892	9606.ENSP00000232461	0	0	0	0	0.055	0	0	0.615	0.621
SLC24A1	GNGT1	9606.ENSP00000261892	9606.ENSP00000248572	0	0	0	0	0	0	0	0.580	0.580
SLC24A1	OPN1SW	9606.ENSP00000261892	9606.ENSP00000249389	0	0	0	0	0	0	0	0.462	0.462
SLC24A1	CNGB1	9606.ENSP00000261892	9606.ENSP00000251102	0	0	0	0	0.099	0	0	0.667	0.687
SLC24A1	GNAT2	9606.ENSP00000261892	9606.ENSP00000251337	0	0	0	0	0.056	0	0	0.608	0.614
SLC24A1	GUCY2D	9606.ENSP00000261892	9606.ENSP00000254854	0	0	0	0	0.071	0	0	0.494	0.510
SLC24A1	PDE6A	9606.ENSP00000261892	9606.ENSP00000255266	0	0	0	0	0.059	0	0	0.647	0.653
SLC24A1	GUCA1C	9606.ENSP00000261892	9606.ENSP00000261047	0	0	0	0	0	0.045	0	0.522	0.524
SLC24A1	NR2E3	9606.ENSP00000261892	9606.ENSP00000482504	0	0	0	0	0.056	0	0	0.406	0.416
SLC24A1	SAG	9606.ENSP00000261892	9606.ENSP00000386444	0	0	0	0	0	0	0	0.455	0.455
SLC24A1	BEST1	9606.ENSP00000261892	9606.ENSP00000399709	0	0	0	0	0	0	0	0.474	0.474
SLC24A1	EYS	9606.ENSP00000261892	9606.ENSP00000359655	0	0	0	0	0.049	0	0	0.475	0.479
SLC24A1	GUCA1A-2	9606.ENSP00000261892	9606.ENSP00000362049	0	0	0	0	0	0.045	0	0.509	0.511
SLC24A1	PDE6H	9606.ENSP00000261892	9606.ENSP00000266395	0	0	0	0	0.055	0	0	0.511	0.518
SLC24A1	RGS9BP	9606.ENSP00000261892	9606.ENSP00000334134	0	0	0	0	0.072	0	0	0.505	0.521
SLC24A1	ARR3	9606.ENSP00000261892	9606.ENSP00000311538	0	0	0	0	0	0	0	0.535	0.535
SLC24A1	ABCA4	9606.ENSP00000261892	9606.ENSP00000359245	0.045	0	0	0	0.092	0.050	0	0.514	0.546
SLC24A1	ROM1	9606.ENSP00000261892	9606.ENSP00000278833	0	0	0	0	0.059	0	0	0.542	0.551
SLC24A1	RHO	9606.ENSP00000261892	9606.ENSP00000296271	0	0	0	0	0.059	0	0	0.544	0.552
SLC24A1	GRK1	9606.ENSP00000261892	9606.ENSP00000334876	0	0	0	0	0.067	0	0	0.551	0.563
SLC24A1	CACNA1F	9606.ENSP00000261892	9606.ENSP00000365441	0	0	0	0	0.057	0	0	0.556	0.563
SLC24A1	KCNV2	9606.ENSP00000261892	9606.ENSP00000371514	0	0	0	0	0.109	0	0	0.536	0.569
SLC24A1	PDE6C	9606.ENSP00000261892	9606.ENSP00000360502	0	0	0	0	0.059	0	0	0.591	0.599
SLC24A1	CNGA3	9606.ENSP00000261892	9606.ENSP00000272602	0	0	0	0	0.068	0	0	0.592	0.603
SLC24A1	GRK7	9606.ENSP00000261892	9606.ENSP00000264952	0	0	0	0	0.090	0	0	0.594	0.615
SLC24A1	CNGB3	9606.ENSP00000261892	9606.ENSP00000316605	0	0	0	0	0.099	0	0	0.603	0.627
SLC24A1	PDE6B	9606.ENSP00000261892	9606.ENSP00000420295	0	0	0	0	0.082	0	0	0.666	0.681
SLC24A1	CABP4	9606.ENSP00000261892	9606.ENSP00000324960	0	0	0	0	0.103	0.046	0	0.682	0.704
SLC24A1	CNGA1	9606.ENSP00000261892	9606.ENSP00000384264	0	0	0	0	0.068	0.292	0	0.684	0.773
SLC7A14	RP9	9606.ENSP00000231706	9606.ENSP00000297157	0	0	0	0	0	0	0	0.461	0.461
SNRNP200	IMPG2	9606.ENSP00000317123	9606.ENSP00000193391	0	0	0	0	0	0	0	0.686	0.686
SNRNP200	CRX	9606.ENSP00000317123	9606.ENSP00000221996	0	0	0	0	0	0	0	0.583	0.583
SNRNP200	TULP1	9606.ENSP00000317123	9606.ENSP00000229771	0	0	0	0	0.067	0	0	0.626	0.636
SNRNP200	GUCA1B	9606.ENSP00000317123	9606.ENSP00000230361	0	0	0	0	0.049	0.045	0	0.682	0.685
SNRNP200	PRPH2	9606.ENSP00000317123	9606.ENSP00000230381	0	0	0	0	0	0	0	0.663	0.663
SNRNP200	CNGB1	9606.ENSP00000317123	9606.ENSP00000251102	0	0	0	0	0	0	0	0.644	0.644
SNRNP200	PDE6A	9606.ENSP00000317123	9606.ENSP00000255266	0	0	0	0	0	0	0	0.682	0.682
SNRNP200	RPE65	9606.ENSP00000317123	9606.ENSP00000262340	0	0	0	0	0	0	0	0.625	0.625
SNRNP200	PRPF6	9606.ENSP00000317123	9606.ENSP00000266079	0	0	0	0	0.375	0.999	0.900	0.968	0.999
SNRNP200	DHX38	9606.ENSP00000317123	9606.ENSP00000268482	0	0	0	0	0.083	0.995	0	0.906	0.999
SNRNP200	ROM1	9606.ENSP00000317123	9606.ENSP00000278833	0	0	0	0	0	0	0	0.607	0.607
SNRNP200	MERTK	9606.ENSP00000317123	9606.ENSP00000295408	0	0	0	0	0	0.048	0	0.600	0.602
SNRNP200	RHO	9606.ENSP00000317123	9606.ENSP00000296271	0	0	0	0	0	0	0	0.454	0.454
SNRNP200	RP9	9606.ENSP00000317123	9606.ENSP00000297157	0	0	0	0	0.049	0	0	0.831	0.832
SNRNP200	CA4	9606.ENSP00000317123	9606.ENSP00000300900	0	0	0	0	0	0	0	0.564	0.564
SNRNP200	USH2A	9606.ENSP00000317123	9606.ENSP00000305941	0	0	0	0	0	0	0	0.454	0.454
SNRNP200	PRPF3	9606.ENSP00000317123	9606.ENSP00000315379	0	0	0	0	0.129	0.994	0.900	0.958	0.999
SNRNP200	DHDDS	9606.ENSP00000317123	9606.ENSP00000353104	0.089	0	0	0	0	0	0	0.395	0.425
SNRNP200	FAM161A	9606.ENSP00000317123	9606.ENSP00000385158	0	0	0	0	0.100	0	0	0.403	0.439
SNRNP200	PROM1	9606.ENSP00000317123	9606.ENSP00000426809	0	0	0	0	0	0	0	0.475	0.475
SNRNP200	PDE6B	9606.ENSP00000317123	9606.ENSP00000420295	0	0	0	0	0	0	0	0.532	0.532
SNRNP200	TTC8	9606.ENSP00000317123	9606.ENSP00000482306	0	0	0	0	0	0.045	0	0.561	0.562
SNRNP200	SPATA7	9606.ENSP00000317123	9606.ENSP00000377176	0	0	0	0	0	0	0	0.562	0.562
SNRNP200	NRL	9606.ENSP00000317123	9606.ENSP00000454062	0	0	0	0	0	0	0	0.616	0.616
SNRNP200	SEMA4A	9606.ENSP00000317123	9606.ENSP00000357265	0	0	0	0	0	0	0	0.641	0.641
SNRNP200	BEST1	9606.ENSP00000317123	9606.ENSP00000399709	0	0	0	0	0	0	0	0.647	0.647
SNRNP200	ABCA4	9606.ENSP00000317123	9606.ENSP00000359245	0	0	0	0	0	0	0	0.653	0.653
SNRNP200	CNGA1	9606.ENSP00000317123	9606.ENSP00000384264	0	0	0	0	0	0	0	0.655	0.655
SNRNP200	IDH3B	9606.ENSP00000317123	9606.ENSP00000482773	0	0	0	0	0.067	0	0	0.657	0.666
SNRNP200	NR2E3	9606.ENSP00000317123	9606.ENSP00000482504	0	0	0	0	0	0	0	0.667	0.667
SNRNP200	PDE6G	9606.ENSP00000317123	9606.ENSP00000328412	0	0	0	0	0	0	0	0.668	0.668
SNRNP200	RDH12	9606.ENSP00000317123	9606.ENSP00000449079	0	0	0	0	0	0.045	0	0.687	0.688
SNRNP200	RPGR	9606.ENSP00000317123	9606.ENSP00000495537	0	0	0	0	0	0	0	0.693	0.693
SNRNP200	PRCD	9606.ENSP00000317123	9606.ENSP00000467661	0	0	0	0	0	0	0	0.694	0.694
SNRNP200	PCARE	9606.ENSP00000317123	9606.ENSP00000332809	0	0	0	0	0	0	0	0.702	0.702
SNRNP200	CERKL	9606.ENSP00000317123	9606.ENSP00000341159	0	0	0	0	0	0	0	0.710	0.710
SNRNP200	FSCN2	9606.ENSP00000317123	9606.ENSP00000334665	0	0	0	0	0	0	0	0.710	0.710
SNRNP200	IMPDH1	9606.ENSP00000317123	9606.ENSP00000345096	0	0	0	0	0.069	0	0	0.708	0.716
SNRNP200	EYS	9606.ENSP00000317123	9606.ENSP00000359655	0	0	0	0	0	0.047	0	0.727	0.729
SNRNP200	KLHL7	9606.ENSP00000317123	9606.ENSP00000343273	0	0	0	0	0.042	0.066	0	0.729	0.737
SNRNP200	TOPORS	9606.ENSP00000317123	9606.ENSP00000353735	0	0	0	0	0	0	0	0.741	0.741
SNRNP200	ZNF513	9606.ENSP00000317123	9606.ENSP00000318373	0	0	0	0	0	0	0	0.748	0.748
SNRNP200	PRPF8	9606.ENSP00000317123	9606.ENSP00000460348	0	0	0	0	0.836	0.999	0.900	0.985	0.999
SNRNP200	CWC27	9606.ENSP00000317123	9606.ENSP00000370460	0	0	0	0	0.073	0.991	0.900	0.688	0.999
SNRNP200	PRPF4	9606.ENSP00000317123	9606.ENSP00000363313	0	0	0	0	0.172	0.996	0.900	0.887	0.999
SNRNP200	PRPF31	9606.ENSP00000317123	9606.ENSP00000324122	0	0	0	0	0.065	0.995	0.900	0.954	0.999
SPATA7	IMPG2	9606.ENSP00000377176	9606.ENSP00000193391	0	0	0	0	0	0	0	0.655	0.655
SPATA7	CRX	9606.ENSP00000377176	9606.ENSP00000221996	0	0	0	0	0	0	0	0.818	0.818
SPATA7	TULP1	9606.ENSP00000377176	9606.ENSP00000229771	0	0	0	0	0	0	0	0.860	0.860
SPATA7	GUCA1B	9606.ENSP00000377176	9606.ENSP00000230361	0	0	0	0	0	0	0	0.649	0.649
SPATA7	PRPH2	9606.ENSP00000377176	9606.ENSP00000230381	0	0	0	0	0	0	0	0.621	0.621
SPATA7	CNGB1	9606.ENSP00000377176	9606.ENSP00000251102	0	0	0	0	0	0	0	0.530	0.530
SPATA7	GUCY2D	9606.ENSP00000377176	9606.ENSP00000254854	0	0	0	0	0	0	0	0.721	0.721
SPATA7	PDE6A	9606.ENSP00000377176	9606.ENSP00000255266	0	0	0	0	0	0	0	0.543	0.543
SPATA7	RPE65	9606.ENSP00000377176	9606.ENSP00000262340	0	0	0	0	0.061	0	0	0.857	0.860
SPATA7	AHI1	9606.ENSP00000377176	9606.ENSP00000265602	0	0	0	0	0.066	0.259	0	0.435	0.575
SPATA7	PRPF6	9606.ENSP00000377176	9606.ENSP00000266079	0	0	0	0	0	0	0	0.468	0.468
SPATA7	RLBP1	9606.ENSP00000377176	9606.ENSP00000268125	0	0	0	0	0	0	0	0.431	0.431
SPATA7	ROM1	9606.ENSP00000377176	9606.ENSP00000278833	0	0	0	0	0	0	0	0.527	0.527
SPATA7	C8orf37	9606.ENSP00000377176	9606.ENSP00000286688	0	0	0	0	0.092	0	0	0.551	0.575
SPATA7	MERTK	9606.ENSP00000377176	9606.ENSP00000295408	0	0	0	0	0	0	0	0.678	0.678
SPATA7	RHO	9606.ENSP00000377176	9606.ENSP00000296271	0	0	0	0	0	0	0	0.449	0.449
SPATA7	RP9	9606.ENSP00000377176	9606.ENSP00000297157	0	0	0	0	0.042	0	0	0.417	0.417
SPATA7	USH2A	9606.ENSP00000377176	9606.ENSP00000305941	0	0	0	0	0	0	0	0.480	0.480
SPATA7	IQCB1	9606.ENSP00000377176	9606.ENSP00000311505	0	0	0	0	0.044	0	0	0.740	0.741
SPATA7	NPHP1	9606.ENSP00000377176	9606.ENSP00000313169	0	0	0	0	0.067	0.259	0	0.463	0.596
SPATA7	PRPF3	9606.ENSP00000377176	9606.ENSP00000315379	0	0	0	0	0	0	0	0.443	0.443
SPATA7	SNRNP200	9606.ENSP00000377176	9606.ENSP00000317123	0	0	0	0	0	0	0	0.562	0.562
SPATA7	BBS1	9606.ENSP00000377176	9606.ENSP00000317469	0	0	0	0	0.092	0	0	0.392	0.424
SPATA7	ZNF513	9606.ENSP00000377176	9606.ENSP00000318373	0	0	0	0	0	0	0	0.655	0.655
SPATA7	IFT88	9606.ENSP00000377176	9606.ENSP00000323580	0	0	0	0	0.275	0	0	0.284	0.459
SPATA7	PRPF31	9606.ENSP00000377176	9606.ENSP00000324122	0	0	0	0	0	0	0	0.510	0.510
SPATA7	CABP4	9606.ENSP00000377176	9606.ENSP00000324960	0	0	0	0	0	0	0	0.550	0.550
SPATA7	PDE6G	9606.ENSP00000377176	9606.ENSP00000328412	0	0	0	0	0	0	0	0.506	0.506
SPATA7	CLRN1	9606.ENSP00000377176	9606.ENSP00000329158	0	0	0	0	0	0	0	0.506	0.506
SPATA7	PCARE	9606.ENSP00000377176	9606.ENSP00000332809	0	0	0	0	0	0	0	0.670	0.670
SPATA7	FSCN2	9606.ENSP00000377176	9606.ENSP00000334665	0	0	0	0	0	0	0	0.621	0.621
SPATA7	GRK1	9606.ENSP00000377176	9606.ENSP00000334876	0	0	0	0	0	0	0	0.507	0.507
SPATA7	LRAT	9606.ENSP00000377176	9606.ENSP00000337224	0	0	0	0	0	0	0	0.902	0.902
SPATA7	CERKL	9606.ENSP00000377176	9606.ENSP00000341159	0	0	0	0	0	0	0	0.696	0.696
SPATA7	KLHL7	9606.ENSP00000377176	9606.ENSP00000343273	0	0	0	0	0.049	0	0	0.545	0.548
SPATA7	IMPDH1	9606.ENSP00000377176	9606.ENSP00000345096	0	0	0	0	0	0	0	0.857	0.857
SPATA7	DHDDS	9606.ENSP00000377176	9606.ENSP00000353104	0	0	0	0	0	0	0	0.507	0.507
SPATA7	TOPORS	9606.ENSP00000377176	9606.ENSP00000353735	0	0	0	0	0	0	0	0.578	0.578
SPATA7	RD3	9606.ENSP00000377176	9606.ENSP00000355969	0	0	0	0	0	0	0	0.892	0.892
SPATA7	SEMA4A	9606.ENSP00000377176	9606.ENSP00000357265	0	0	0	0	0	0	0	0.446	0.446
SPATA7	ABCA4	9606.ENSP00000377176	9606.ENSP00000359245	0	0	0	0	0	0	0	0.577	0.577
SPATA7	EYS	9606.ENSP00000377176	9606.ENSP00000359655	0	0	0	0	0.049	0	0	0.657	0.659
SPATA7	NPHP4	9606.ENSP00000377176	9606.ENSP00000367398	0	0	0	0	0.049	0.259	0	0.586	0.683
SPATA7	AIPL1	9606.ENSP00000377176	9606.ENSP00000370521	0	0	0	0	0	0	0	0.930	0.930
SPATA7	LCA5	9606.ENSP00000377176	9606.ENSP00000376686	0	0	0	0	0.144	0	0	0.868	0.883
SPATA7	NR2E3	9606.ENSP00000377176	9606.ENSP00000482504	0	0	0	0	0.055	0	0	0.419	0.427
SPATA7	PDE6B	9606.ENSP00000377176	9606.ENSP00000420295	0	0	0	0	0	0	0	0.435	0.435
SPATA7	NRL	9606.ENSP00000377176	9606.ENSP00000454062	0	0	0	0	0	0	0	0.446	0.446
SPATA7	CNGA1	9606.ENSP00000377176	9606.ENSP00000384264	0	0	0	0	0.042	0	0	0.447	0.447
SPATA7	CDHR1	9606.ENSP00000377176	9606.ENSP00000485478	0	0	0	0	0	0	0	0.474	0.474
SPATA7	BEST1	9606.ENSP00000377176	9606.ENSP00000399709	0	0	0	0	0	0	0	0.507	0.507
SPATA7	PRPF8	9606.ENSP00000377176	9606.ENSP00000460348	0	0	0	0	0	0	0	0.563	0.563
SPATA7	IFT140	9606.ENSP00000377176	9606.ENSP00000406012	0	0	0	0	0.093	0	0	0.544	0.569
SPATA7	IDH3B	9606.ENSP00000377176	9606.ENSP00000482773	0	0	0	0	0	0	0	0.588	0.588
SPATA7	RPGRIP1L	9606.ENSP00000377176	9606.ENSP00000493946	0	0	0	0	0.135	0.215	0	0.478	0.615
SPATA7	FAM161A	9606.ENSP00000377176	9606.ENSP00000385158	0	0	0	0	0.049	0	0	0.624	0.627
SPATA7	CFAP410	9606.ENSP00000377176	9606.ENSP00000381047	0	0	0	0	0	0.203	0	0.591	0.660
SPATA7	PRCD	9606.ENSP00000377176	9606.ENSP00000467661	0	0	0	0	0	0	0	0.671	0.671
SPATA7	TTC8	9606.ENSP00000377176	9606.ENSP00000482306	0	0	0	0	0.245	0	0	0.679	0.747
SPATA7	CEP290	9606.ENSP00000377176	9606.ENSP00000448012	0	0	0	0	0.102	0	0	0.829	0.840
SPATA7	RPGR	9606.ENSP00000377176	9606.ENSP00000495537	0	0	0	0	0.120	0.259	0	0.789	0.850
SPATA7	RDH12	9606.ENSP00000377176	9606.ENSP00000449079	0	0	0	0	0	0	0	0.916	0.916
